GO.ID	UNIgene	V3
461	GO:0010837	Nk52_evm9s2085	regulation of keratinocyte proliferation
462	GO:0051256	Nk52_evm21s559	mitotic spindle midzone assembly
463	GO:0051256	Nk52_evm2s1073	mitotic spindle midzone assembly
464	GO:0051256	Nk52_evm8s295	mitotic spindle midzone assembly
465	GO:0051256	Nk52_evm8s62	mitotic spindle midzone assembly
466	GO:0051256	Nk52_evm9s208	mitotic spindle midzone assembly
467	GO:0021532	Nk52_evm12s301	neural tube patterning
468	GO:0021532	Nk52_evm26s230	neural tube patterning
469	GO:0021532	Nk52_evm35s1129	neural tube patterning
470	GO:0021532	Nk52_evm46s221	neural tube patterning
471	GO:0021532	Nk52_evm6s223	neural tube patterning
472	GO:0021532	Nk52_evm98s226	neural tube patterning
473	GO:0021532	Nk52_evm9s2085	neural tube patterning
474	GO:0021532	Nk52_evm9s327	neural tube patterning
475	GO:0007017	Nk52_evm10s223	microtubule-based process
476	GO:0007017	Nk52_evm113s914	microtubule-based process
477	GO:0007017	Nk52_evm114s226	microtubule-based process
478	GO:0007017	Nk52_evm11s296	microtubule-based process
479	GO:0007017	Nk52_evm121s352	microtubule-based process
480	GO:0007017	Nk52_evm12s1967	microtubule-based process
481	GO:0007017	Nk52_evm12s2118	microtubule-based process
482	GO:0007017	Nk52_evm12s2635	microtubule-based process
483	GO:0007017	Nk52_evm12s294	microtubule-based process
484	GO:0007017	Nk52_evm12s328	microtubule-based process
485	GO:0007017	Nk52_evm12s859	microtubule-based process
486	GO:0007017	Nk52_evm13s1360	microtubule-based process
487	GO:0007017	Nk52_evm13s1401	microtubule-based process
488	GO:0007017	Nk52_evm13s16	microtubule-based process
489	GO:0007017	Nk52_evm13s1992	microtubule-based process
490	GO:0007017	Nk52_evm13s24	microtubule-based process
491	GO:0007017	Nk52_evm13s242	microtubule-based process
492	GO:0007017	Nk52_evm13s265	microtubule-based process
493	GO:0007017	Nk52_evm14s1992	microtubule-based process
494	GO:0007017	Nk52_evm14s224	microtubule-based process
495	GO:0007017	Nk52_evm14s242	microtubule-based process
496	GO:0007017	Nk52_evm14s2542	microtubule-based process
497	GO:0007017	Nk52_evm14s2578	microtubule-based process
498	GO:0007017	Nk52_evm14s352	microtubule-based process
499	GO:0007017	Nk52_evm15s1073	microtubule-based process
500	GO:0007017	Nk52_evm15s222	microtubule-based process
501	GO:0007017	Nk52_evm16s1129	microtubule-based process
502	GO:0007017	Nk52_evm17s2449	microtubule-based process
503	GO:0007017	Nk52_evm17s2635	microtubule-based process
504	GO:0007017	Nk52_evm17s2657	microtubule-based process
505	GO:0007017	Nk52_evm17s280	microtubule-based process
506	GO:0007017	Nk52_evm18s152	microtubule-based process
507	GO:0007017	Nk52_evm18s1869	microtubule-based process
508	GO:0007017	Nk52_evm19s2011	microtubule-based process
509	GO:0007017	Nk52_evm19s239	microtubule-based process
510	GO:0007017	Nk52_evm1s150	microtubule-based process
511	GO:0007017	Nk52_evm1s1532	microtubule-based process
512	GO:0007017	Nk52_evm1s1607	microtubule-based process
513	GO:0007017	Nk52_evm1s2020	microtubule-based process
514	GO:0007017	Nk52_evm1s318	microtubule-based process
515	GO:0007017	Nk52_evm1s351	microtubule-based process
516	GO:0007017	Nk52_evm1s41	microtubule-based process
517	GO:0007017	Nk52_evm20s284	microtubule-based process
518	GO:0007017	Nk52_evm21s250	microtubule-based process
519	GO:0007017	Nk52_evm21s559	microtubule-based process
520	GO:0007017	Nk52_evm22s2531	microtubule-based process
521	GO:0007017	Nk52_evm22s289	microtubule-based process
522	GO:0007017	Nk52_evm23s2133	microtubule-based process
523	GO:0007017	Nk52_evm23s242	microtubule-based process
524	GO:0007017	Nk52_evm23s243	microtubule-based process
525	GO:0007017	Nk52_evm24s1360	microtubule-based process
526	GO:0007017	Nk52_evm24s239	microtubule-based process
527	GO:0007017	Nk52_evm24s490	microtubule-based process
528	GO:0007017	Nk52_evm25s1129	microtubule-based process
529	GO:0007017	Nk52_evm25s2340	microtubule-based process
530	GO:0007017	Nk52_evm25s248	microtubule-based process
531	GO:0007017	Nk52_evm25s307	microtubule-based process
532	GO:0007017	Nk52_evm26s232	microtubule-based process
533	GO:0007017	Nk52_evm26s2612	microtubule-based process
534	GO:0007017	Nk52_evm27s123	microtubule-based process
535	GO:0007017	Nk52_evm27s2325	microtubule-based process
536	GO:0007017	Nk52_evm28s1073	microtubule-based process
537	GO:0007017	Nk52_evm28s229	microtubule-based process
538	GO:0007017	Nk52_evm28s485	microtubule-based process
539	GO:0007017	Nk52_evm28s78	microtubule-based process
540	GO:0007017	Nk52_evm29s2612	microtubule-based process
541	GO:0007017	Nk52_evm29s296	microtubule-based process
542	GO:0007017	Nk52_evm29s554	microtubule-based process
543	GO:0007017	Nk52_evm2s1073	microtubule-based process
544	GO:0007017	Nk52_evm2s2474	microtubule-based process
545	GO:0007017	Nk52_evm2s2578	microtubule-based process
546	GO:0007017	Nk52_evm2s313	microtubule-based process
547	GO:0007017	Nk52_evm2s322	microtubule-based process
548	GO:0007017	Nk52_evm2s385	microtubule-based process
549	GO:0007017	Nk52_evm2s403	microtubule-based process
550	GO:0007017	Nk52_evm2s490	microtubule-based process
551	GO:0007017	Nk52_evm2s604	microtubule-based process
552	GO:0007017	Nk52_evm31s745	microtubule-based process
553	GO:0007017	Nk52_evm32s232	microtubule-based process
554	GO:0007017	Nk52_evm32s356	microtubule-based process
555	GO:0007017	Nk52_evm33s1524	microtubule-based process
556	GO:0007017	Nk52_evm34s1810	microtubule-based process
557	GO:0007017	Nk52_evm35s294	microtubule-based process
558	GO:0007017	Nk52_evm36s279	microtubule-based process
559	GO:0007017	Nk52_evm37s78	microtubule-based process
560	GO:0007017	Nk52_evm38s147	microtubule-based process
561	GO:0007017	Nk52_evm38s292	microtubule-based process
562	GO:0007017	Nk52_evm39s152	microtubule-based process
563	GO:0007017	Nk52_evm3s328	microtubule-based process
564	GO:0007017	Nk52_evm3s343	microtubule-based process
565	GO:0007017	Nk52_evm3s490	microtubule-based process
566	GO:0007017	Nk52_evm40s207	microtubule-based process
567	GO:0007017	Nk52_evm44s2039	microtubule-based process
568	GO:0007017	Nk52_evm46s359	microtubule-based process
569	GO:0007017	Nk52_evm47s2118	microtubule-based process
570	GO:0007017	Nk52_evm49s32	microtubule-based process
571	GO:0007017	Nk52_evm4s229	microtubule-based process
572	GO:0007017	Nk52_evm4s352	microtubule-based process
573	GO:0007017	Nk52_evm4s495	microtubule-based process
574	GO:0007017	Nk52_evm4s805	microtubule-based process
575	GO:0007017	Nk52_evm51s230	microtubule-based process
576	GO:0007017	Nk52_evm52s78	microtubule-based process
577	GO:0007017	Nk52_evm53s240	microtubule-based process
578	GO:0007017	Nk52_evm55s554	microtubule-based process
579	GO:0007017	Nk52_evm5s1178	microtubule-based process
580	GO:0007017	Nk52_evm5s2152	microtubule-based process
581	GO:0007017	Nk52_evm5s268	microtubule-based process
582	GO:0007017	Nk52_evm5s352	microtubule-based process
583	GO:0007017	Nk52_evm60s208	microtubule-based process
584	GO:0007017	Nk52_evm60s745	microtubule-based process
585	GO:0007017	Nk52_evm61s152	microtubule-based process
586	GO:0007017	Nk52_evm64s343	microtubule-based process
587	GO:0007017	Nk52_evm66s554	microtubule-based process
588	GO:0007017	Nk52_evm67s224	microtubule-based process
589	GO:0007017	Nk52_evm69s215	microtubule-based process
590	GO:0007017	Nk52_evm6s1400	microtubule-based process
591	GO:0007017	Nk52_evm6s211	microtubule-based process
592	GO:0007017	Nk52_evm6s223	microtubule-based process
593	GO:0007017	Nk52_evm71s210	microtubule-based process
594	GO:0007017	Nk52_evm73s914	microtubule-based process
595	GO:0007017	Nk52_evm74s212	microtubule-based process
596	GO:0007017	Nk52_evm75s207	microtubule-based process
597	GO:0007017	Nk52_evm77s223	microtubule-based process
598	GO:0007017	Nk52_evm8s1762	microtubule-based process
599	GO:0007017	Nk52_evm8s2010	microtubule-based process
600	GO:0007017	Nk52_evm8s295	microtubule-based process
601	GO:0007017	Nk52_evm8s62	microtubule-based process
602	GO:0007017	Nk52_evm90s2118	microtubule-based process
603	GO:0007017	Nk52_evm91s1810	microtubule-based process
604	GO:0007017	Nk52_evm97s2192	microtubule-based process
605	GO:0007017	Nk52_evm98s226	microtubule-based process
606	GO:0007017	Nk52_evm9s1020	microtubule-based process
607	GO:0007017	Nk52_evm9s1569	microtubule-based process
608	GO:0007017	Nk52_evm9s208	microtubule-based process
609	GO:0007017	Nk52_evm9s2085	microtubule-based process
610	GO:0007017	Nk52_evm9s2650	microtubule-based process
611	GO:0007017	Nk52_evm9s2657	microtubule-based process
612	GO:0007017	Nk52_evm9s293	microtubule-based process
613	GO:0007017	Nk52_evm9s327	microtubule-based process
614	GO:0039595	Nk52_evm14s2309	induction by virus of catabolism of host mRNA
615	GO:0039595	Nk52_evm15s2309	induction by virus of catabolism of host mRNA
616	GO:0039595	Nk52_evm1s511	induction by virus of catabolism of host mRNA
617	GO:0039595	Nk52_evm23s216	induction by virus of catabolism of host mRNA
618	GO:0039595	Nk52_evm82s745	induction by virus of catabolism of host mRNA
619	GO:0039579	Nk52_evm14s2309	suppression by virus of host ISG15-protein conjugation
620	GO:0039579	Nk52_evm15s2309	suppression by virus of host ISG15-protein conjugation
621	GO:0039579	Nk52_evm1s511	suppression by virus of host ISG15-protein conjugation
622	GO:0039579	Nk52_evm23s216	suppression by virus of host ISG15-protein conjugation
623	GO:0039579	Nk52_evm82s745	suppression by virus of host ISG15-protein conjugation
624	GO:0039520	Nk52_evm14s2309	induction by virus of host autophagy
625	GO:0039520	Nk52_evm15s2309	induction by virus of host autophagy
626	GO:0039520	Nk52_evm1s511	induction by virus of host autophagy
627	GO:0039520	Nk52_evm23s216	induction by virus of host autophagy
628	GO:0039520	Nk52_evm82s745	induction by virus of host autophagy
629	GO:0039502	Nk52_evm14s2309	suppression by virus of host type I interferon-mediated signaling pathway
630	GO:0039502	Nk52_evm15s2309	suppression by virus of host type I interferon-mediated signaling pathway
631	GO:0039502	Nk52_evm1s511	suppression by virus of host type I interferon-mediated signaling pathway
632	GO:0039502	Nk52_evm23s216	suppression by virus of host type I interferon-mediated signaling pathway
633	GO:0039502	Nk52_evm82s745	suppression by virus of host type I interferon-mediated signaling pathway
634	GO:0039644	Nk52_evm14s2309	suppression by virus of host NF-kappaB cascade
635	GO:0039644	Nk52_evm15s2309	suppression by virus of host NF-kappaB cascade
636	GO:0039644	Nk52_evm1s511	suppression by virus of host NF-kappaB cascade
637	GO:0039644	Nk52_evm23s216	suppression by virus of host NF-kappaB cascade
638	GO:0021533	Nk52_evm16s1129	cell differentiation in hindbrain
639	GO:0021533	Nk52_evm18s2630	cell differentiation in hindbrain
640	GO:0021533	Nk52_evm18s745	cell differentiation in hindbrain
641	GO:0021533	Nk52_evm9s1020	cell differentiation in hindbrain
642	GO:0039648	Nk52_evm14s2309	modulation by symbiont of host protein ubiquitination
643	GO:0039648	Nk52_evm15s2309	modulation by symbiont of host protein ubiquitination
644	GO:0039648	Nk52_evm1s511	modulation by symbiont of host protein ubiquitination
645	GO:0039648	Nk52_evm23s216	modulation by symbiont of host protein ubiquitination
646	GO:0039648	Nk52_evm82s745	modulation by symbiont of host protein ubiquitination
647	GO:0019082	Nk52_evm14s2309	viral protein processing
648	GO:0019082	Nk52_evm15s2309	viral protein processing
649	GO:0019082	Nk52_evm1s511	viral protein processing
650	GO:0019082	Nk52_evm23s216	viral protein processing
651	GO:0019082	Nk52_evm82s745	viral protein processing
652	GO:0006325	Nk52_evm10s327	chromatin organization
653	GO:0006325	Nk52_evm10s559	chromatin organization
654	GO:0006325	Nk52_evm11s1400	chromatin organization
655	GO:0006325	Nk52_evm121s226	chromatin organization
656	GO:0006325	Nk52_evm13s227	chromatin organization
657	GO:0006325	Nk52_evm17s2657	chromatin organization
658	GO:0006325	Nk52_evm1s1020	chromatin organization
659	GO:0006325	Nk52_evm1s1211	chromatin organization
660	GO:0006325	Nk52_evm1s1223	chromatin organization
661	GO:0006325	Nk52_evm1s164	chromatin organization
662	GO:0006325	Nk52_evm1s2343	chromatin organization
663	GO:0006325	Nk52_evm1s2536	chromatin organization
664	GO:0006325	Nk52_evm1s2644	chromatin organization
665	GO:0006325	Nk52_evm1s280	chromatin organization
666	GO:0006325	Nk52_evm1s559	chromatin organization
667	GO:0006325	Nk52_evm20s311	chromatin organization
668	GO:0006325	Nk52_evm21s621	chromatin organization
669	GO:0006325	Nk52_evm21s78	chromatin organization
670	GO:0006325	Nk52_evm22s238	chromatin organization
671	GO:0006325	Nk52_evm23s1671	chromatin organization
672	GO:0006325	Nk52_evm23s311	chromatin organization
673	GO:0006325	Nk52_evm23s967	chromatin organization
674	GO:0006325	Nk52_evm24s2309	chromatin organization
675	GO:0006325	Nk52_evm28s1401	chromatin organization
676	GO:0006325	Nk52_evm2s393	chromatin organization
677	GO:0006325	Nk52_evm35s210	chromatin organization
678	GO:0006325	Nk52_evm37s78	chromatin organization
679	GO:0006325	Nk52_evm3s228	chromatin organization
680	GO:0006325	Nk52_evm3s383	chromatin organization
681	GO:0006325	Nk52_evm42s1705	chromatin organization
682	GO:0006325	Nk52_evm43s242	chromatin organization
683	GO:0006325	Nk52_evm46s158	chromatin organization
684	GO:0006325	Nk52_evm4s212	chromatin organization
685	GO:0006325	Nk52_evm57s485	chromatin organization
686	GO:0006325	Nk52_evm58s215	chromatin organization
687	GO:0006325	Nk52_evm59s2657	chromatin organization
688	GO:0006325	Nk52_evm5s330	chromatin organization
689	GO:0006325	Nk52_evm65s1020	chromatin organization
690	GO:0006325	Nk52_evm6s2604	chromatin organization
691	GO:0006325	Nk52_evm6s296	chromatin organization
692	GO:0006325	Nk52_evm7s2630	chromatin organization
693	GO:0006325	Nk52_evm7s490	chromatin organization
694	GO:0006325	Nk52_evm98s217	chromatin organization
695	GO:0006325	Nk52_evm98s2192	chromatin organization
696	GO:0001654	Nk52_evm10s207	eye development
697	GO:0001654	Nk52_evm11s710	eye development
698	GO:0001654	Nk52_evm14s442	eye development
699	GO:0001654	Nk52_evm16s317	eye development
700	GO:0001654	Nk52_evm19s239	eye development
701	GO:0001654	Nk52_evm20s284	eye development
702	GO:0001654	Nk52_evm23s1671	eye development
703	GO:0001654	Nk52_evm26s230	eye development
704	GO:0001654	Nk52_evm28s78	eye development
705	GO:0001654	Nk52_evm2s2340	eye development
706	GO:0001654	Nk52_evm2s683	eye development
707	GO:0001654	Nk52_evm34s1810	eye development
708	GO:0001654	Nk52_evm35s210	eye development
709	GO:0001654	Nk52_evm39s621	eye development
710	GO:0001654	Nk52_evm3s343	eye development
711	GO:0001654	Nk52_evm46s221	eye development
712	GO:0001654	Nk52_evm49s32	eye development
713	GO:0001654	Nk52_evm4s248	eye development
714	GO:0001654	Nk52_evm54s1992	eye development
715	GO:0001654	Nk52_evm5s374	eye development
716	GO:0001654	Nk52_evm6s223	eye development
717	GO:0001654	Nk52_evm77s223	eye development
718	GO:0001654	Nk52_evm9s208	eye development
719	GO:0001654	Nk52_evm9s2085	eye development
720	GO:0001654	Nk52_evm9s239	eye development
721	GO:0001654	Nk52_evm9s327	eye development
722	GO:0007507	Nk52_evm104s352	heart development
723	GO:0007507	Nk52_evm10s106	heart development
724	GO:0007507	Nk52_evm121s352	heart development
725	GO:0007507	Nk52_evm20s284	heart development
726	GO:0007507	Nk52_evm23s242	heart development
727	GO:0007507	Nk52_evm23s243	heart development
728	GO:0007507	Nk52_evm24s1360	heart development
729	GO:0007507	Nk52_evm25s621	heart development
730	GO:0007507	Nk52_evm26s230	heart development
731	GO:0007507	Nk52_evm28s485	heart development
732	GO:0007507	Nk52_evm28s78	heart development
733	GO:0007507	Nk52_evm2s291	heart development
734	GO:0007507	Nk52_evm35s1129	heart development
735	GO:0007507	Nk52_evm35s210	heart development
736	GO:0007507	Nk52_evm35s294	heart development
737	GO:0007507	Nk52_evm38s292	heart development
738	GO:0007507	Nk52_evm39s621	heart development
739	GO:0007507	Nk52_evm3s343	heart development
740	GO:0007507	Nk52_evm46s221	heart development
741	GO:0007507	Nk52_evm49s32	heart development
742	GO:0007507	Nk52_evm53s240	heart development
743	GO:0007507	Nk52_evm54s1992	heart development
744	GO:0007507	Nk52_evm5s1178	heart development
745	GO:0007507	Nk52_evm5s169	heart development
746	GO:0007507	Nk52_evm5s352	heart development
747	GO:0007507	Nk52_evm64s343	heart development
748	GO:0007507	Nk52_evm76s230	heart development
749	GO:0007507	Nk52_evm80s2367	heart development
750	GO:0007507	Nk52_evm8s378	heart development
751	GO:0007507	Nk52_evm90s2118	heart development
752	GO:0007507	Nk52_evm92s1073	heart development
753	GO:0007507	Nk52_evm98s2192	heart development
754	GO:0007507	Nk52_evm98s226	heart development
755	GO:0007507	Nk52_evm9s1569	heart development
756	GO:0007507	Nk52_evm9s2085	heart development
757	GO:0007507	Nk52_evm9s327	heart development
758	GO:0055123	Nk52_evm104s352	digestive system development
759	GO:0055123	Nk52_evm121s352	digestive system development
760	GO:0055123	Nk52_evm24s1360	digestive system development
761	GO:0055123	Nk52_evm25s621	digestive system development
762	GO:0055123	Nk52_evm26s230	digestive system development
763	GO:0055123	Nk52_evm28s485	digestive system development
764	GO:0055123	Nk52_evm3s343	digestive system development
765	GO:0055123	Nk52_evm54s1992	digestive system development
766	GO:0055123	Nk52_evm5s169	digestive system development
767	GO:0055123	Nk52_evm6s223	digestive system development
768	GO:0055123	Nk52_evm90s2118	digestive system development
769	GO:0090102	Nk52_evm46s221	cochlea development
770	GO:0090102	Nk52_evm49s32	cochlea development
771	GO:0090102	Nk52_evm64s343	cochlea development
772	GO:0043922	Nk52_evm23s1671	negative regulation by host of viral transcription
773	GO:0043922	Nk52_evm33s32	negative regulation by host of viral transcription
774	GO:0043922	Nk52_evm53s1992	negative regulation by host of viral transcription
775	GO:0003016	Nk52_evm17s2635	respiratory system process
776	GO:0003016	Nk52_evm25s307	respiratory system process
777	GO:0003016	Nk52_evm44s2039	respiratory system process
778	GO:0003016	Nk52_evm49s248	respiratory system process
779	GO:0003016	Nk52_evm9s1020	respiratory system process
780	GO:0039657	Nk52_evm14s2309	suppression by virus of host gene expression
781	GO:0039657	Nk52_evm15s2309	suppression by virus of host gene expression
782	GO:0039657	Nk52_evm1s511	suppression by virus of host gene expression
783	GO:0039657	Nk52_evm1s716	suppression by virus of host gene expression
784	GO:0039657	Nk52_evm23s216	suppression by virus of host gene expression
785	GO:0039657	Nk52_evm82s745	suppression by virus of host gene expression
786	GO:0046329	Nk52_evm15s2118	negative regulation of JNK cascade
787	GO:0046329	Nk52_evm37s78	negative regulation of JNK cascade
788	GO:0046329	Nk52_evm3s357	negative regulation of JNK cascade
789	GO:0046329	Nk52_evm9s153	negative regulation of JNK cascade
790	GO:0098534	Nk52_evm14s352	centriole assembly
791	GO:0098534	Nk52_evm15s1073	centriole assembly
792	GO:0098534	Nk52_evm1s318	centriole assembly
793	GO:0098534	Nk52_evm25s248	centriole assembly
794	GO:0098534	Nk52_evm2s490	centriole assembly
795	GO:0098534	Nk52_evm32s356	centriole assembly
796	GO:0098534	Nk52_evm3s328	centriole assembly
797	GO:0098534	Nk52_evm3s490	centriole assembly
798	GO:0021591	Nk52_evm16s1129	ventricular system development
799	GO:0021591	Nk52_evm17s2635	ventricular system development
800	GO:0021591	Nk52_evm2s2578	ventricular system development
801	GO:0021591	Nk52_evm46s221	ventricular system development
802	GO:0021591	Nk52_evm58s2309	ventricular system development
803	GO:0021591	Nk52_evm5s1178	ventricular system development
804	GO:0030261	Nk52_evm16s621	chromosome condensation
805	GO:0030261	Nk52_evm1s2536	chromosome condensation
806	GO:0030261	Nk52_evm23s2133	chromosome condensation
807	GO:0030261	Nk52_evm38s621	chromosome condensation
808	GO:0030261	Nk52_evm54s359	chromosome condensation
809	GO:0030261	Nk52_evm60s239	chromosome condensation
810	GO:0030261	Nk52_evm62s2192	chromosome condensation
811	GO:0048706	Nk52_evm25s621	embryonic skeletal system development
812	GO:0048706	Nk52_evm26s230	embryonic skeletal system development
813	GO:0048706	Nk52_evm35s1129	embryonic skeletal system development
814	GO:0048706	Nk52_evm36s208	embryonic skeletal system development
815	GO:0048706	Nk52_evm6s223	embryonic skeletal system development
816	GO:0048706	Nk52_evm80s2367	embryonic skeletal system development
817	GO:0048706	Nk52_evm85s352	embryonic skeletal system development
818	GO:0048706	Nk52_evm9s327	embryonic skeletal system development
819	GO:0060541	Nk52_evm104s352	respiratory system development
820	GO:0060541	Nk52_evm121s352	respiratory system development
821	GO:0060541	Nk52_evm23s242	respiratory system development
822	GO:0060541	Nk52_evm24s1360	respiratory system development
823	GO:0060541	Nk52_evm26s230	respiratory system development
824	GO:0060541	Nk52_evm29s226	respiratory system development
825	GO:0060541	Nk52_evm2s2578	respiratory system development
826	GO:0060541	Nk52_evm46s221	respiratory system development
827	GO:0060541	Nk52_evm49s248	respiratory system development
828	GO:0060541	Nk52_evm49s32	respiratory system development
829	GO:0060541	Nk52_evm4s1400	respiratory system development
830	GO:0060541	Nk52_evm77s223	respiratory system development
831	GO:0060541	Nk52_evm90s2118	respiratory system development
832	GO:0060541	Nk52_evm98s2192	respiratory system development
833	GO:0060541	Nk52_evm9s208	respiratory system development
834	GO:0051654	Nk52_evm12s294	establishment of mitochondrion localization
835	GO:0051654	Nk52_evm15s1400	establishment of mitochondrion localization
836	GO:0051654	Nk52_evm1s1532	establishment of mitochondrion localization
837	GO:0051654	Nk52_evm1s2020	establishment of mitochondrion localization
838	GO:0051654	Nk52_evm31s745	establishment of mitochondrion localization
839	GO:0051654	Nk52_evm9s208	establishment of mitochondrion localization
840	GO:0051654	Nk52_evm9s2657	establishment of mitochondrion localization
841	GO:0009953	Nk52_evm12s301	dorsal/ventral pattern formation
842	GO:0009953	Nk52_evm16s1129	dorsal/ventral pattern formation
843	GO:0009953	Nk52_evm26s230	dorsal/ventral pattern formation
844	GO:0009953	Nk52_evm35s1129	dorsal/ventral pattern formation
845	GO:0009953	Nk52_evm35s294	dorsal/ventral pattern formation
846	GO:0009953	Nk52_evm3s343	dorsal/ventral pattern formation
847	GO:0009953	Nk52_evm49s32	dorsal/ventral pattern formation
848	GO:0009953	Nk52_evm6s223	dorsal/ventral pattern formation
849	GO:0009953	Nk52_evm98s226	dorsal/ventral pattern formation
850	GO:0009953	Nk52_evm9s153	dorsal/ventral pattern formation
851	GO:0009953	Nk52_evm9s2085	dorsal/ventral pattern formation
852	GO:0051781	Nk52_evm19s2011	positive regulation of cell division
853	GO:0051781	Nk52_evm21s559	positive regulation of cell division
854	GO:0051781	Nk52_evm26s230	positive regulation of cell division
855	GO:0051781	Nk52_evm80s217	positive regulation of cell division
856	GO:0051781	Nk52_evm8s62	positive regulation of cell division
857	GO:0090370	Nk52_evm12s442	negative regulation of cholesterol efflux
858	GO:0090370	Nk52_evm26s230	negative regulation of cholesterol efflux
859	GO:0090370	Nk52_evm3s1401	negative regulation of cholesterol efflux
860	GO:0010226	Nk52_evm20s284	response to lithium ion
861	GO:0010226	Nk52_evm26s230	response to lithium ion
862	GO:0010226	Nk52_evm57s207	response to lithium ion
863	GO:0043583	Nk52_evm17s2635	ear development
864	GO:0043583	Nk52_evm20s284	ear development
865	GO:0043583	Nk52_evm23s243	ear development
866	GO:0043583	Nk52_evm26s230	ear development
867	GO:0043583	Nk52_evm35s1129	ear development
868	GO:0043583	Nk52_evm46s221	ear development
869	GO:0043583	Nk52_evm49s32	ear development
870	GO:0043583	Nk52_evm54s1992	ear development
871	GO:0043583	Nk52_evm64s343	ear development
872	GO:0043583	Nk52_evm6s223	ear development
873	GO:0043583	Nk52_evm77s223	ear development
874	GO:0043583	Nk52_evm98s226	ear development
875	GO:0090162	Nk52_evm16s317	establishment of epithelial cell polarity
876	GO:0090162	Nk52_evm17s2635	establishment of epithelial cell polarity
877	GO:0090162	Nk52_evm26s230	establishment of epithelial cell polarity
878	GO:0090162	Nk52_evm64s343	establishment of epithelial cell polarity
879	GO:0090162	Nk52_evm90s2118	establishment of epithelial cell polarity
880	GO:0090162	Nk52_evm9s208	establishment of epithelial cell polarity
881	GO:0001822	Nk52_evm114s226	kidney development
882	GO:0001822	Nk52_evm12s301	kidney development
883	GO:0001822	Nk52_evm1s919	kidney development
884	GO:0001822	Nk52_evm23s242	kidney development
885	GO:0001822	Nk52_evm26s230	kidney development
886	GO:0001822	Nk52_evm28s78	kidney development
887	GO:0001822	Nk52_evm39s621	kidney development
888	GO:0001822	Nk52_evm46s221	kidney development
889	GO:0001822	Nk52_evm49s32	kidney development
890	GO:0001822	Nk52_evm51s2579	kidney development
891	GO:0001822	Nk52_evm54s1992	kidney development
892	GO:0001822	Nk52_evm5s268	kidney development
893	GO:0001822	Nk52_evm64s343	kidney development
894	GO:0001822	Nk52_evm76s230	kidney development
895	GO:0001822	Nk52_evm77s223	kidney development
896	GO:0001822	Nk52_evm90s2118	kidney development
897	GO:0001822	Nk52_evm98s226	kidney development
898	GO:0048534	Nk52_evm26s230	hematopoietic or lymphoid organ development
899	GO:0048534	Nk52_evm36s208	hematopoietic or lymphoid organ development
900	GO:0048534	Nk52_evm37s153	hematopoietic or lymphoid organ development
901	GO:0048534	Nk52_evm65s223	hematopoietic or lymphoid organ development
902	GO:0048534	Nk52_evm85s352	hematopoietic or lymphoid organ development
903	GO:1903053	Nk52_evm1s1214	regulation of extracellular matrix organization
904	GO:1903053	Nk52_evm20s348	regulation of extracellular matrix organization
905	GO:1903053	Nk52_evm24s2309	regulation of extracellular matrix organization
906	GO:1903053	Nk52_evm3s216	regulation of extracellular matrix organization
907	GO:1903053	Nk52_evm5s649	regulation of extracellular matrix organization
908	GO:1903053	Nk52_evm64s352	regulation of extracellular matrix organization
909	GO:1903053	Nk52_evm8s426	regulation of extracellular matrix organization
910	GO:0060765	Nk52_evm23s1671	regulation of androgen receptor signaling pathway
911	GO:0060765	Nk52_evm37s78	regulation of androgen receptor signaling pathway
912	GO:0060765	Nk52_evm58s215	regulation of androgen receptor signaling pathway
913	GO:0060765	Nk52_evm98s2192	regulation of androgen receptor signaling pathway
914	GO:1990403	Nk52_evm28s78	embryonic brain development
915	GO:1990403	Nk52_evm2s291	embryonic brain development
916	GO:1990403	Nk52_evm35s1129	embryonic brain development
917	GO:1990403	Nk52_evm9s327	embryonic brain development
918	GO:0032222	Nk52_evm18s2630	regulation of synaptic transmission, cholinergic
919	GO:0032222	Nk52_evm20s348	regulation of synaptic transmission, cholinergic
920	GO:0032222	Nk52_evm5s649	regulation of synaptic transmission, cholinergic
921	GO:0032222	Nk52_evm64s352	regulation of synaptic transmission, cholinergic
922	GO:2001046	Nk52_evm20s348	positive regulation of integrin-mediated signaling pathway
923	GO:2001046	Nk52_evm24s2309	positive regulation of integrin-mediated signaling pathway
924	GO:2001046	Nk52_evm5s649	positive regulation of integrin-mediated signaling pathway
925	GO:2001046	Nk52_evm64s352	positive regulation of integrin-mediated signaling pathway
926	GO:0032655	Nk52_evm33s255	regulation of interleukin-12 production
927	GO:0032655	Nk52_evm48s1401	regulation of interleukin-12 production
928	GO:0032655	Nk52_evm4s352	regulation of interleukin-12 production
929	GO:0032655	Nk52_evm57s1073	regulation of interleukin-12 production
930	GO:0030155	Nk52_evm104s352	regulation of cell adhesion
931	GO:0030155	Nk52_evm1s1038	regulation of cell adhesion
932	GO:0030155	Nk52_evm1s1214	regulation of cell adhesion
933	GO:0030155	Nk52_evm20s348	regulation of cell adhesion
934	GO:0030155	Nk52_evm24s2309	regulation of cell adhesion
935	GO:0030155	Nk52_evm26s230	regulation of cell adhesion
936	GO:0030155	Nk52_evm29s628	regulation of cell adhesion
937	GO:0030155	Nk52_evm33s2579	regulation of cell adhesion
938	GO:0030155	Nk52_evm34s1810	regulation of cell adhesion
